customer_id,signup_date,plan,industry,region,payment_method,tenure_months,monthly_revenue,cogs,gross_profit,gross_margin_pct,support_tickets,login_frequency,num_users,nps_score,ltv,churned,plan_encoded,region_Asia Pacific,region_Europe,region_Latin America,region_Middle East,region_North America,industry_Education,industry_Finance,industry_Healthcare,industry_Logistics,industry_Manufacturing,industry_Retail,industry_Technology,payment_Bank Transfer,payment_Credit Card,payment_Invoice,payment_PayPal,revenue_per_user,cost_efficiency,engagement_score,risk_score,annual_revenue,revenue_segment,tenure_bucket,profitability_tier
CUST-10101,2023-02-08,Starter,Manufacturing,North America,Invoice,15,182.02,86.6,95.42,52.42,0,7,3,6,1431.31,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,60.67,0.5242,30.75,14,2184.24,Low,Established,Medium
CUST-10102,2021-07-28,Growth,Technology,Middle East,Bank Transfer,34,619.99,185.0,434.99,70.16,4,11,5,3,14789.8,0,1,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,124.0,0.7016,28.93,26,7439.88,Medium,Veteran,High
CUST-10103,2021-03-26,Professional,Logistics,Middle East,Credit Card,38,1553.45,695.9,857.55,55.2,1,18,39,3,32587.04,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,39.83,0.552,50.35,17,18641.4,High,Veteran,Medium
CUST-10104,2023-11-03,Enterprise,Education,Asia Pacific,Credit Card,7,4724.14,1604.98,3119.16,66.03,1,20,101,10,21834.15,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,46.77,0.6603,62.64,3,56689.68,Premium,Growing,High
CUST-10105,2021-08-05,Starter,Logistics,Latin America,PayPal,34,215.27,102.33,112.94,52.46,2,6,3,2,3839.8,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,71.76,0.5246,25.28,30,2583.24,Low,Veteran,Medium
CUST-10106,2023-06-11,Professional,Education,Latin America,Bank Transfer,11,1415.69,561.94,853.75,60.31,0,11,19,6,9391.22,0,2,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,74.51,0.6031,39.04,8,16988.28,High,Growing,High
CUST-10107,2023-08-11,Professional,Manufacturing,Middle East,PayPal,9,1626.65,790.02,836.63,51.43,1,13,46,4,7529.67,0,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,35.36,0.5143,44.05,15,19519.8,High,Growing,Medium
CUST-10108,2022-07-26,Professional,Retail,Europe,Credit Card,22,1594.04,840.02,754.02,47.3,2,20,29,7,16588.46,0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,54.97,0.473,49.78,12,19128.48,High,Established,Medium
CUST-10109,2022-11-20,Growth,Logistics,Latin America,PayPal,18,733.56,350.63,382.93,52.2,0,6,7,5,6892.67,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,104.79,0.522,29.88,18,8802.72,Medium,Established,Medium
CUST-10110,2022-12-28,Professional,Healthcare,Latin America,Bank Transfer,17,1685.46,786.58,898.88,53.33,0,16,32,9,15280.94,0,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,52.67,0.5333,48.35,2,20225.52,High,Established,Medium
CUST-10111,2021-01-21,Professional,Retail,Middle East,Invoice,40,1395.18,831.99,563.19,40.37,2,17,14,4,22527.43,0,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,99.66,0.4037,43.11,18,16742.16,High,Veteran,Low
CUST-10112,2023-09-28,Growth,Technology,Europe,PayPal,8,570.32,172.13,398.19,69.82,3,13,8,6,3185.53,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,71.29,0.6982,34.32,17,6843.84,Medium,Growing,High
CUST-10113,2023-07-07,Growth,Education,Latin America,PayPal,11,578.32,213.32,365.0,63.11,0,14,5,7,4015.04,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,115.66,0.6311,41.34,6,6939.84,Medium,Growing,High
CUST-10114,2022-05-14,Starter,Retail,Europe,PayPal,24,204.87,104.67,100.2,48.91,2,9,2,7,2404.89,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,102.44,0.4891,29.54,14,2458.44,Low,Established,Medium
CUST-10115,2023-05-22,Professional,Finance,Middle East,Invoice,12,1421.69,454.34,967.35,68.04,1,16,30,4,11608.19,0,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,47.39,0.6804,46.05,15,17060.28,High,Growing,High
CUST-10116,2022-09-20,Professional,Retail,Latin America,Invoice,20,1278.68,700.61,578.07,45.21,2,22,30,5,11561.36,0,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,42.62,0.4521,52.88,16,15344.16,High,Established,Medium
CUST-10117,2021-09-02,Starter,Education,Europe,Invoice,33,218.29,93.06,125.23,57.37,5,11,4,5,4132.74,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,54.57,0.5737,26.78,25,2619.48,Low,Veteran,Medium
CUST-10118,2022-07-21,Growth,Healthcare,Europe,PayPal,22,625.01,268.88,356.13,56.98,2,12,7,8,7834.79,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,89.29,0.5698,34.7,10,7500.12,Medium,Established,Medium
CUST-10119,2022-04-11,Professional,Technology,Europe,Invoice,26,1676.74,598.47,1078.27,64.31,2,14,44,8,28034.97,0,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,38.11,0.6431,43.22,10,20120.88,High,Veteran,High
CUST-10120,2022-07-16,Professional,Technology,Middle East,Bank Transfer,22,1557.7,505.74,1051.96,67.53,1,13,16,5,23143.16,1,2,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,97.36,0.6753,39.53,13,18692.4,High,Established,High
CUST-10121,2023-10-03,Starter,Manufacturing,Asia Pacific,Bank Transfer,8,216.47,103.15,113.32,52.35,3,9,2,3,906.59,1,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,108.24,0.5235,27.54,25,2597.64,Low,Growing,Medium
CUST-10122,2023-09-08,Starter,Manufacturing,Asia Pacific,PayPal,8,220.52,106.58,113.94,51.67,3,9,2,8,911.54,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,110.26,0.5167,27.54,15,2646.24,Low,Growing,Medium
CUST-10123,2021-08-22,Growth,Technology,Asia Pacific,PayPal,33,684.21,208.52,475.69,69.52,1,7,14,10,15697.84,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,48.87,0.6952,30.4,9,8210.52,Medium,Veteran,High
CUST-10124,2021-11-07,Enterprise,Finance,North America,Credit Card,31,5578.71,2084.86,3493.85,62.63,2,14,44,5,108309.21,0,3,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,126.79,0.6263,43.22,16,66944.52,Premium,Veteran,High
CUST-10125,2023-05-03,Professional,Technology,Europe,Credit Card,13,1676.82,474.16,1202.66,71.72,0,12,41,8,15634.62,0,2,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,40.9,0.7172,43.83,4,20121.84,High,Established,High
CUST-10126,2023-07-12,Growth,Logistics,Middle East,PayPal,10,707.08,370.68,336.4,47.58,2,7,9,7,3364.01,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,78.56,0.4758,27.65,18,8484.96,Medium,Growing,Medium
CUST-10127,2022-09-18,Professional,Logistics,Middle East,PayPal,20,1613.87,802.79,811.08,50.26,1,14,44,10,16221.64,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,36.68,0.5026,45.22,3,19366.44,High,Established,Medium
CUST-10128,2022-03-09,Starter,Manufacturing,North America,Bank Transfer,27,211.54,115.83,95.71,45.24,2,4,2,9,2584.14,1,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,105.77,0.4524,22.18,20,2538.48,Low,Veteran,Medium
CUST-10129,2021-06-03,Starter,Healthcare,Europe,Bank Transfer,36,179.7,76.06,103.64,57.67,5,5,1,8,3731.08,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,179.7,0.5767,17.5,29,2156.4,Low,Veteran,Medium
CUST-10130,2022-08-20,Enterprise,Finance,Middle East,PayPal,21,4409.05,1322.86,3086.19,70.0,1,20,173,7,64809.96,1,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,25.49,0.7,73.49,9,52908.6,Premium,Established,High
CUST-10131,2021-05-26,Professional,Education,Asia Pacific,PayPal,36,1492.88,605.25,887.63,59.46,1,11,20,6,31954.63,0,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,74.64,0.5946,37.19,11,17914.56,High,Veteran,Medium
CUST-10132,2023-05-21,Professional,Logistics,Middle East,Bank Transfer,12,1645.6,727.58,918.02,55.79,0,14,30,5,11016.2,0,2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,54.85,0.5579,45.11,10,19747.2,High,Growing,Medium
CUST-10133,2021-10-19,Growth,Education,Europe,Invoice,31,674.99,258.22,416.77,61.74,0,11,9,6,12919.94,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,75.0,0.6174,37.53,8,8099.88,Medium,Veteran,High
CUST-10134,2023-06-19,Growth,Logistics,Asia Pacific,Invoice,11,624.55,283.62,340.93,54.59,1,9,12,6,3750.22,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,52.05,0.5459,33.04,13,7494.6,Medium,Growing,Medium
CUST-10135,2023-10-22,Professional,Education,Latin America,Invoice,7,1339.95,459.23,880.72,65.73,1,20,35,8,6165.06,0,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,38.28,0.6573,52.69,7,16079.4,High,Growing,High
CUST-10136,2023-06-04,Enterprise,Technology,Middle East,Credit Card,12,5978.12,1888.76,4089.36,68.41,0,17,196,7,49072.38,0,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,30.5,0.6841,74.55,6,71737.44,Premium,Growing,High
CUST-10137,2021-02-12,Professional,Technology,North America,Bank Transfer,40,1846.97,550.28,1296.69,70.21,1,17,38,7,51867.59,0,2,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,48.6,0.7021,48.73,9,22163.64,High,Veteran,High
CUST-10138,2023-08-22,Professional,Manufacturing,North America,Bank Transfer,9,1831.97,895.16,936.81,51.14,0,18,43,3,8431.25,0,2,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,42.6,0.5114,52.95,14,21983.64,High,Growing,Medium
CUST-10139,2023-10-05,Enterprise,Retail,Europe,PayPal,8,6027.58,3445.56,2582.02,42.84,2,6,126,6,20656.16,0,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,47.84,0.4284,43.82,22,72330.96,Premium,Growing,Low
CUST-10140,2022-10-20,Enterprise,Retail,Latin America,Invoice,19,4393.29,2632.28,1761.01,40.08,0,18,149,5,33459.22,0,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,29.49,0.4008,68.93,10,52719.48,Premium,Established,Low
CUST-10141,2022-08-14,Growth,Retail,Latin America,PayPal,21,607.9,341.34,266.56,43.85,2,8,6,9,5597.83,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,101.32,0.4385,28.67,12,7294.8,Medium,Established,Low
CUST-10142,2023-07-21,Enterprise,Logistics,Middle East,Credit Card,10,5798.11,2842.16,2955.95,50.98,1,19,41,10,29559.45,0,3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,141.42,0.5098,52.12,3,69577.32,Premium,Growing,Medium
CUST-10143,2023-11-20,Professional,Retail,North America,PayPal,6,1760.89,945.98,814.91,46.28,1,13,18,8,4889.46,0,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,97.83,0.4628,39.83,7,21130.68,High,Growing,Medium
CUST-10144,2023-04-27,Starter,Education,Middle East,PayPal,13,203.54,82.5,121.04,59.47,4,15,2,7,1573.54,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,101.77,0.5947,34.36,18,2442.48,Low,Established,Medium
CUST-10145,2021-04-16,Professional,Manufacturing,Latin America,PayPal,38,1710.63,853.33,857.3,50.12,0,17,40,2,32577.41,0,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,42.77,0.5012,51.03,16,20527.56,High,Veteran,Medium
CUST-10146,2021-09-06,Growth,Retail,Latin America,PayPal,33,545.25,297.79,247.46,45.38,2,7,10,6,8166.13,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,54.52,0.4538,27.8,20,6543.0,Medium,Veteran,Medium
CUST-10147,2021-01-29,Growth,Education,Europe,Invoice,40,700.85,290.15,410.7,58.6,1,6,12,4,16428.02,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,58.4,0.586,28.63,23,8410.2,Medium,Veteran,Medium
CUST-10148,2021-08-29,Starter,Healthcare,North America,PayPal,33,235.43,103.39,132.04,56.08,0,11,2,10,4357.33,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,117.72,0.5608,36.48,0,2825.16,Low,Veteran,Medium
CUST-10149,2023-05-01,Growth,Finance,Asia Pacific,Invoice,13,509.92,169.4,340.52,66.78,3,10,14,5,4426.75,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,36.42,0.6678,30.82,19,6119.04,Medium,Established,High
CUST-10150,2023-02-25,Enterprise,Healthcare,Latin America,Bank Transfer,15,5521.88,2599.52,2922.36,52.92,0,17,97,7,43835.33,0,3,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,56.93,0.5292,59.62,6,66262.56,Premium,Established,Medium
CUST-10151,2023-04-30,Growth,Logistics,North America,Invoice,13,614.62,325.2,289.42,47.09,1,11,8,10,3762.42,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,76.83,0.4709,35.38,3,7375.44,Medium,Established,Medium
CUST-10152,2022-09-04,Professional,Logistics,North America,Invoice,21,1722.18,829.76,892.42,51.82,2,16,15,7,18740.82,0,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,114.81,0.5182,41.79,12,20666.16,High,Established,Medium
CUST-10153,2023-09-19,Enterprise,Logistics,Europe,PayPal,8,4767.64,2496.98,2270.66,47.63,2,11,113,6,18165.27,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,42.19,0.4763,49.21,14,57211.68,Premium,Growing,Medium
CUST-10154,2022-05-05,Enterprise,Finance,Asia Pacific,Bank Transfer,25,5660.91,1788.23,3872.68,68.41,1,18,80,4,96817.01,0,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,70.76,0.6841,56.53,15,67930.92,Premium,Veteran,High
CUST-10155,2022-10-14,Growth,Logistics,Latin America,Credit Card,19,689.18,325.91,363.27,52.71,2,5,8,7,6902.22,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,86.15,0.5271,24.56,22,8270.16,Medium,Established,Medium
CUST-10156,2021-03-17,Enterprise,Finance,Europe,PayPal,39,5938.39,1832.84,4105.55,69.14,0,16,46,8,160116.48,0,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,129.1,0.6914,50.46,4,71260.68,Premium,Veteran,High
CUST-10157,2021-07-24,Professional,Logistics,North America,PayPal,34,1602.92,756.38,846.54,52.81,0,20,35,4,28782.2,0,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,45.8,0.5281,54.69,12,19235.04,High,Veteran,Medium
CUST-10158,2021-11-13,Enterprise,Technology,Europe,PayPal,31,4769.36,1508.99,3260.37,68.36,2,17,88,7,101071.37,0,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,54.2,0.6836,54.27,12,57232.32,Premium,Veteran,High
CUST-10159,2021-06-14,Professional,Retail,Middle East,PayPal,36,1483.71,843.3,640.41,43.16,0,10,16,7,23054.61,0,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,92.73,0.4316,37.12,6,17804.52,High,Veteran,Low
CUST-10160,2021-05-21,Enterprise,Retail,Latin America,Credit Card,36,5339.14,2962.6,2376.54,44.51,1,14,125,3,85555.34,0,3,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,42.71,0.4451,57.43,17,64069.68,Premium,Veteran,Low
CUST-10161,2021-07-21,Professional,Healthcare,North America,PayPal,34,1781.96,795.16,986.8,55.38,1,17,19,8,33551.09,0,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,93.79,0.5538,45.86,7,21383.52,High,Veteran,Medium
CUST-10162,2021-03-01,Starter,Finance,Europe,Invoice,39,201.93,75.89,126.04,62.42,2,7,3,7,4915.41,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,67.31,0.6242,26.75,18,2423.16,Low,Veteran,High
CUST-10163,2023-06-02,Starter,Retail,Asia Pacific,Invoice,12,182.01,105.12,76.89,42.24,5,7,3,4,922.66,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,60.67,0.4224,20.75,33,2184.12,Low,Growing,Low
CUST-10164,2021-12-25,Enterprise,Manufacturing,Europe,Bank Transfer,29,6177.72,3136.8,3040.92,49.22,0,15,80,9,88186.82,0,3,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,77.22,0.4922,54.12,2,74132.64,Premium,Veteran,Medium
CUST-10165,2021-10-21,Enterprise,Manufacturing,Europe,PayPal,31,5040.93,2577.67,2463.26,48.87,2,17,46,8,76361.18,0,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,109.59,0.4887,47.93,10,60491.16,Premium,Veteran,Medium
CUST-10166,2023-08-11,Professional,Finance,Asia Pacific,Credit Card,9,1491.87,580.93,910.94,61.06,1,15,17,4,8198.44,0,2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,87.76,0.6106,42.62,15,17902.44,High,Growing,High
CUST-10167,2022-09-05,Growth,Technology,Latin America,Invoice,21,614.65,171.67,442.98,72.07,1,12,11,8,9302.5,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,55.88,0.7207,37.31,7,7375.8,Medium,Established,High
CUST-10168,2022-09-11,Enterprise,Education,Asia Pacific,PayPal,20,4307.87,1727.56,2580.31,59.9,1,13,173,6,51606.19,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,24.9,0.599,63.2,11,51694.44,Premium,Established,Medium
CUST-10169,2022-05-01,Enterprise,Logistics,Latin America,Credit Card,25,5892.1,2635.99,3256.11,55.26,1,15,69,2,81402.87,0,3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,85.39,0.5526,50.46,19,70705.2,Premium,Veteran,Medium
CUST-10170,2021-02-14,Professional,Manufacturing,Asia Pacific,Invoice,40,1701.07,892.86,808.21,47.51,1,12,27,10,32328.32,0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,63.0,0.4751,39.72,3,20412.84,High,Veteran,Medium
