customer_id,signup_date,plan,industry,region,payment_method,tenure_months,monthly_revenue,cogs,gross_profit,gross_margin_pct,support_tickets,login_frequency,num_users,nps_score,ltv,churned
CUST-10202,2023-05-31,Starter,Logistics,Middle East,Bank Transfer,12,215.34,81.31,134.03,62.24,2,6,3,6,1608.34,0
CUST-10203,2023-03-28,Growth,Finance,Asia Pacific,PayPal,14,603.9,297.26,306.64,50.78,1,9,13,8,4293.02,0
CUST-10204,2022-06-07,Starter,Retail,Latin America,Invoice,24,171.61,71.41,100.2,58.39,5,10,1,9,2404.9,0
CUST-10205,2021-07-06,Growth,Education,Latin America,Credit Card,35,615.54,296.31,319.23,51.86,2,8,6,7,11172.91,0
CUST-10206,2021-09-24,Starter,Finance,North America,Invoice,32,241.54,96.2,145.34,60.17,3,11,2,7,4650.83,0
CUST-10207,2022-12-26,Professional,Education,North America,PayPal,17,1396.0,660.47,735.53,52.69,1,15,26,10,12504.02,0
CUST-10208,2022-10-02,Enterprise,Logistics,North America,Invoice,20,5160.93,2576.46,2584.47,50.08,1,16,87,8,51689.34,0
CUST-10209,2021-08-10,Growth,Healthcare,Latin America,Bank Transfer,34,509.91,223.11,286.8,56.25,2,6,8,7,9751.26,0
CUST-10210,2023-05-29,Professional,Technology,Asia Pacific,Bank Transfer,12,1797.03,802.57,994.46,55.34,1,17,33,10,11933.5,0
CUST-10211,2022-01-05,Starter,Manufacturing,Asia Pacific,Credit Card,29,245.36,119.59,125.77,51.26,0,8,4,3,3647.25,1
CUST-10212,2022-01-07,Professional,Retail,Asia Pacific,Credit Card,29,1669.01,636.6,1032.41,61.86,3,15,13,10,29940.01,0
CUST-10213,2021-07-07,Enterprise,Technology,Europe,Credit Card,35,4861.3,2387.01,2474.29,50.9,1,16,84,7,86600.14,0
CUST-10214,2022-11-30,Growth,Finance,Latin America,PayPal,18,717.35,273.33,444.02,61.9,1,9,10,2,7992.45,1
CUST-10215,2021-04-18,Professional,Education,Asia Pacific,Credit Card,38,1287.36,478.34,809.02,62.84,2,11,28,5,30742.95,0
CUST-10216,2023-06-27,Starter,Education,North America,Invoice,11,229.62,104.49,125.13,54.49,4,8,3,6,1376.4,0
CUST-10217,2022-07-14,Enterprise,Manufacturing,Latin America,PayPal,22,5051.88,1570.46,3481.42,68.91,0,20,166,8,76591.24,0
CUST-10218,2022-08-04,Starter,Retail,Latin America,Credit Card,22,201.18,94.26,106.92,53.15,1,11,1,8,2352.21,0
CUST-10219,2022-03-28,Enterprise,Manufacturing,Asia Pacific,Credit Card,26,5392.54,2035.84,3356.7,62.25,2,17,196,7,87274.09,0
CUST-10220,2022-03-09,Starter,Technology,Europe,Invoice,27,236.35,73.18,163.17,69.04,2,8,1,9,4405.52,0
CUST-10221,2021-01-16,Professional,Retail,Asia Pacific,Credit Card,41,1573.09,714.43,858.66,54.58,1,15,23,5,35205.12,0
CUST-10222,2023-12-27,Enterprise,Healthcare,Europe,PayPal,5,4353.84,2072.56,2281.28,52.4,1,11,93,5,11406.38,0
CUST-10223,2023-06-13,Professional,Technology,Latin America,Credit Card,11,1751.58,784.22,967.36,55.23,1,14,45,3,10641.0,1
CUST-10224,2023-04-09,Starter,Logistics,Asia Pacific,PayPal,13,246.73,115.25,131.48,53.29,1,7,3,10,1709.28,0
CUST-10225,2021-02-12,Enterprise,Retail,North America,PayPal,40,4732.83,1983.18,2749.65,58.1,4,18,51,9,109985.98,0
CUST-10226,2023-01-12,Growth,Logistics,Middle East,PayPal,16,620.35,240.14,380.21,61.29,3,8,8,4,6083.39,1
CUST-10227,2023-12-10,Starter,Healthcare,Latin America,PayPal,5,196.36,77.92,118.44,60.32,4,12,2,3,592.21,1
CUST-10228,2022-11-14,Professional,Education,Asia Pacific,Bank Transfer,18,1558.25,528.51,1029.74,66.08,0,8,35,6,18535.39,0
CUST-10229,2022-12-17,Starter,Manufacturing,North America,Bank Transfer,17,240.48,72.52,167.96,69.84,4,10,2,8,2855.3,0
CUST-10230,2022-06-09,Growth,Healthcare,North America,Bank Transfer,24,564.32,192.91,371.41,65.82,0,13,10,7,8913.95,0
CUST-10231,2023-10-09,Growth,Logistics,North America,Bank Transfer,7,670.72,280.84,389.88,58.13,2,9,4,10,2729.17,0
CUST-10232,2022-10-10,Enterprise,Education,Middle East,Invoice,20,5493.59,2497.48,2996.11,54.54,1,18,47,8,59922.12,0
CUST-10233,2022-07-17,Starter,Finance,Latin America,Invoice,22,188.84,70.89,117.95,62.46,3,3,1,8,2594.9,0
CUST-10234,2023-08-04,Professional,Manufacturing,North America,Invoice,10,1411.26,651.52,759.74,53.83,1,13,17,10,7597.45,0
CUST-10235,2021-07-04,Starter,Retail,Asia Pacific,Credit Card,35,203.27,80.56,122.71,60.37,0,7,1,7,4294.92,0
CUST-10236,2023-07-11,Enterprise,Finance,Middle East,Credit Card,10,5033.91,1928.6,3105.31,61.69,4,19,130,5,31053.14,0
CUST-10237,2023-10-24,Growth,Retail,Middle East,PayPal,7,566.75,186.82,379.93,67.04,2,3,3,4,2659.5,1
CUST-10238,2021-06-22,Starter,Finance,North America,Invoice,35,187.05,68.52,118.53,63.37,4,11,4,10,4148.59,0
CUST-10239,2023-06-19,Growth,Technology,Europe,PayPal,11,558.77,219.41,339.36,60.73,0,10,11,9,3733.0,0
CUST-10240,2023-03-05,Growth,Retail,Asia Pacific,Invoice,15,576.83,180.12,396.71,68.77,1,2,11,10,5950.58,0
CUST-10241,2022-11-17,Professional,Education,Middle East,Credit Card,18,1306.91,622.8,684.11,52.35,1,13,12,5,12313.91,1
CUST-10242,2022-06-01,Starter,Manufacturing,Latin America,Invoice,24,227.21,87.0,140.21,61.71,5,12,3,6,3365.1,0
CUST-10243,2022-12-18,Growth,Retail,North America,Bank Transfer,17,679.1,299.96,379.14,55.83,1,8,3,7,6445.43,0
CUST-10244,2022-09-27,Enterprise,Healthcare,Middle East,Credit Card,20,4987.56,1840.01,3147.55,63.11,4,22,165,6,62950.91,0
CUST-10245,2023-05-18,Professional,Logistics,Europe,Credit Card,12,1758.07,569.22,1188.85,67.62,0,13,12,5,14266.21,0
CUST-10246,2022-03-15,Starter,Retail,Asia Pacific,Bank Transfer,26,227.02,96.07,130.95,57.68,4,5,2,6,3404.68,0
CUST-10247,2021-11-14,Enterprise,Healthcare,Europe,Bank Transfer,31,5124.3,2084.86,3039.44,59.31,0,17,160,7,94222.55,0
CUST-10248,2022-11-21,Starter,Manufacturing,Middle East,Credit Card,18,203.35,84.26,119.09,58.56,2,12,3,7,2143.66,0
CUST-10249,2021-11-29,Growth,Manufacturing,Latin America,Bank Transfer,30,659.62,279.85,379.77,57.57,1,3,14,0,11393.12,1
CUST-10250,2023-04-22,Growth,Education,Latin America,Credit Card,13,612.31,299.35,312.96,51.11,2,5,9,9,4068.45,0
CUST-10251,2023-07-09,Growth,Finance,Middle East,Invoice,10,697.2,224.96,472.24,67.73,1,10,12,10,4722.41,0
CUST-10252,2023-01-24,Growth,Retail,Latin America,Bank Transfer,16,642.25,202.56,439.69,68.46,1,9,9,9,7034.99,0
CUST-10253,2023-10-27,Enterprise,Finance,Asia Pacific,PayPal,7,6099.82,2590.78,3509.04,57.53,0,14,186,6,24563.31,0
CUST-10254,2022-05-28,Growth,Logistics,Europe,Bank Transfer,24,573.22,242.16,331.06,57.75,0,10,12,2,7945.49,1
CUST-10255,2023-11-23,Enterprise,Logistics,Asia Pacific,Credit Card,6,5721.93,1774.36,3947.57,68.99,1,16,64,5,23685.43,0
CUST-10256,2023-07-10,Professional,Technology,Europe,Invoice,10,1283.38,557.62,725.76,56.55,1,14,41,10,7257.62,0
CUST-10257,2022-03-31,Growth,Logistics,Latin America,Credit Card,26,533.56,184.52,349.04,65.42,0,8,10,7,9074.95,0
CUST-10258,2023-03-23,Professional,Technology,Latin America,Credit Card,14,1656.51,513.52,1142.99,69.0,0,18,32,8,16001.8,0
CUST-10259,2022-04-05,Growth,Finance,North America,Invoice,26,512.44,239.67,272.77,53.23,1,7,9,5,7092.09,1
CUST-10260,2021-10-09,Starter,Logistics,Asia Pacific,Bank Transfer,32,199.66,78.04,121.62,60.91,3,12,3,4,3891.81,1
CUST-10261,2023-07-08,Enterprise,Education,Europe,PayPal,10,5996.25,1875.63,4120.62,68.72,2,15,118,6,41206.15,0
CUST-10262,2021-11-03,Starter,Technology,Asia Pacific,Bank Transfer,31,208.96,73.56,135.4,64.8,4,5,1,10,4197.28,0
CUST-10263,2022-09-09,Enterprise,Technology,Asia Pacific,Bank Transfer,21,4472.87,1619.01,2853.86,63.8,3,14,168,8,59931.14,0
CUST-10264,2021-05-09,Growth,Finance,Middle East,PayPal,37,615.37,197.23,418.14,67.95,2,9,3,0,15471.02,1
CUST-10265,2023-11-22,Enterprise,Manufacturing,Middle East,Credit Card,6,4404.4,2059.42,2344.98,53.24,1,15,126,7,14069.9,0
CUST-10266,2022-12-24,Growth,Retail,Latin America,Credit Card,17,608.47,192.71,415.76,68.33,0,11,8,5,7067.94,0
CUST-10267,2021-05-19,Enterprise,Healthcare,North America,Invoice,36,5077.39,1839.03,3238.36,63.78,2,17,67,10,116580.85,0
CUST-10268,2023-03-04,Starter,Finance,Latin America,Credit Card,15,190.45,61.53,128.92,67.69,5,8,3,5,1933.79,0
CUST-10269,2021-05-19,Professional,Education,North America,Invoice,36,1571.37,603.18,968.19,61.61,3,17,48,5,34854.94,0
CUST-10270,2021-10-01,Starter,Logistics,Middle East,Invoice,32,217.81,102.59,115.22,52.9,4,11,3,4,3687.12,1
CUST-10271,2023-09-08,Professional,Logistics,Europe,PayPal,8,1564.56,751.54,813.02,51.96,0,14,27,6,6504.13,0
CUST-10272,2022-08-24,Growth,Technology,Latin America,Credit Card,21,525.2,234.16,291.04,55.42,4,8,8,7,6111.86,0
CUST-10273,2023-11-22,Growth,Technology,Asia Pacific,Invoice,6,678.46,282.38,396.08,58.38,2,8,11,5,2376.5,0
CUST-10274,2022-08-09,Enterprise,Retail,North America,Bank Transfer,22,5416.34,2428.96,2987.38,55.15,3,10,83,8,65722.34,0
CUST-10275,2021-09-12,Starter,Logistics,Asia Pacific,Invoice,33,184.67,87.48,97.19,52.63,9,6,2,6,3207.16,0
CUST-10276,2022-11-26,Enterprise,Finance,Latin America,PayPal,18,5263.07,2587.85,2675.22,50.83,0,14,185,5,48153.97,0
CUST-10277,2023-11-30,Enterprise,Education,Latin America,Invoice,6,4792.93,1944.71,2848.22,59.43,1,23,168,8,17089.34,0
CUST-10278,2023-06-01,Starter,Education,Latin America,Credit Card,12,206.01,71.83,134.18,65.13,3,11,4,9,1610.14,0
CUST-10279,2021-07-30,Growth,Manufacturing,Asia Pacific,Invoice,34,660.11,229.92,430.19,65.17,3,14,13,4,14626.6,1
CUST-10280,2021-12-08,Professional,Retail,Latin America,PayPal,30,1464.89,663.41,801.48,54.71,3,13,40,6,24044.53,0
CUST-10281,2023-06-10,Professional,Finance,North America,Invoice,11,1697.56,827.87,869.69,51.23,0,10,44,9,9566.58,0
CUST-10282,2023-11-17,Starter,Technology,Latin America,Invoice,6,237.96,111.02,126.94,53.35,6,13,3,7,761.62,0
CUST-10283,2021-03-13,Growth,Technology,Europe,PayPal,39,671.49,279.3,392.19,58.41,2,9,8,0,15295.29,1
CUST-10284,2023-02-24,Growth,Logistics,Asia Pacific,Invoice,15,709.78,226.41,483.37,68.1,1,13,10,7,7250.6,0
CUST-10285,2023-01-30,Starter,Manufacturing,Europe,PayPal,16,173.29,82.64,90.65,52.31,0,10,4,5,1450.32,0
CUST-10286,2023-03-27,Starter,Manufacturing,Europe,Invoice,14,248.53,94.24,154.29,62.08,0,7,3,0,2160.05,1
CUST-10287,2022-01-17,Professional,Healthcare,North America,Credit Card,28,1785.34,705.19,1080.15,60.5,1,14,43,6,30244.15,0
CUST-10288,2022-06-18,Enterprise,Manufacturing,North America,Invoice,23,4786.17,2379.02,2407.15,50.29,0,11,170,5,55364.51,0
CUST-10289,2022-02-14,Growth,Manufacturing,Asia Pacific,PayPal,27,741.03,253.51,487.52,65.79,1,6,6,5,13163.11,1
CUST-10290,2021-06-29,Starter,Finance,Europe,PayPal,35,240.65,85.37,155.28,64.53,3,8,4,10,5434.96,0
CUST-10291,2022-08-18,Professional,Education,Asia Pacific,Credit Card,21,1799.04,704.66,1094.38,60.83,2,18,43,9,22981.99,0
CUST-10292,2023-11-08,Growth,Education,Europe,Invoice,6,592.31,235.67,356.64,60.21,3,5,7,5,2139.86,0
CUST-10293,2023-10-09,Growth,Logistics,Europe,Bank Transfer,7,627.17,280.5,346.67,55.28,3,7,5,3,2426.69,1
CUST-10294,2021-06-26,Professional,Finance,Middle East,Bank Transfer,35,1567.73,557.93,1009.8,64.41,1,16,41,5,35343.04,1
CUST-10295,2023-04-19,Enterprise,Education,Latin America,PayPal,13,5958.22,2507.04,3451.18,57.92,0,20,189,10,44865.32,0
CUST-10296,2023-07-11,Starter,Healthcare,Asia Pacific,Credit Card,10,246.36,99.53,146.83,59.6,2,8,2,8,1468.27,0
CUST-10297,2021-09-22,Professional,Healthcare,Middle East,Bank Transfer,32,1423.85,493.24,930.61,65.36,0,19,22,8,29779.6,0
CUST-10298,2022-09-15,Starter,Logistics,North America,Bank Transfer,20,205.63,85.95,119.68,58.2,1,5,3,4,2393.58,1
CUST-10299,2023-11-29,Professional,Education,Europe,Invoice,6,1553.74,684.91,868.83,55.92,1,15,26,9,5212.95,0
CUST-10300,2021-09-14,Starter,Retail,Europe,Invoice,33,230.4,81.95,148.45,64.43,3,7,4,5,4898.79,0
CUST-10301,2021-12-17,Starter,Manufacturing,Europe,Bank Transfer,29,204.03,98.85,105.18,51.55,2,5,4,8,3050.3,0
CUST-10302,2021-02-28,Professional,Logistics,Middle East,Credit Card,39,1501.85,513.87,987.98,65.78,1,18,26,1,38531.32,1
CUST-10303,2021-03-04,Professional,Education,Europe,PayPal,39,1680.31,764.62,915.69,54.5,2,8,17,7,35711.79,0
CUST-10304,2022-05-17,Professional,Education,Asia Pacific,PayPal,24,1525.13,742.19,782.94,51.34,0,13,49,8,18790.54,0
CUST-10305,2021-05-03,Enterprise,Retail,Latin America,Credit Card,37,5443.5,2596.39,2847.11,52.3,1,12,76,8,105343.0,0
CUST-10306,2022-11-28,Enterprise,Finance,Latin America,Bank Transfer,18,4949.84,1828.36,3121.48,63.06,1,14,144,8,56186.68,0
CUST-10307,2023-03-28,Professional,Logistics,Asia Pacific,Invoice,14,1867.82,657.86,1209.96,64.78,0,13,37,6,16939.38,0
CUST-10308,2022-10-16,Professional,Manufacturing,Middle East,Credit Card,19,1868.77,826.05,1042.72,55.8,3,11,25,10,19811.76,0
CUST-10309,2021-10-16,Starter,Retail,Latin America,Bank Transfer,31,204.87,63.74,141.13,68.89,2,6,3,2,4375.05,1
CUST-10310,2022-05-24,Professional,Finance,Middle East,PayPal,24,1401.53,632.78,768.75,54.85,1,14,29,8,18449.98,0
CUST-10311,2022-01-24,Growth,Logistics,Asia Pacific,Invoice,28,584.36,210.36,374.0,64.0,2,7,12,8,10471.92,0
CUST-10312,2022-09-24,Enterprise,Manufacturing,Latin America,PayPal,20,5716.62,2553.04,3163.58,55.34,2,13,147,8,63271.55,0
CUST-10313,2022-05-09,Starter,Finance,Middle East,PayPal,25,215.43,84.62,130.81,60.72,2,7,1,2,3270.25,1
CUST-10314,2023-10-11,Professional,Technology,North America,Invoice,7,1862.1,819.21,1042.89,56.01,0,8,10,7,7300.2,0
CUST-10315,2021-08-09,Enterprise,Retail,Middle East,Credit Card,34,5566.32,2581.37,2984.95,53.63,1,11,164,6,101488.3,0
CUST-10316,2023-01-20,Professional,Education,Asia Pacific,PayPal,16,1749.97,542.61,1207.36,68.99,0,18,43,3,19317.71,1
CUST-10317,2023-01-13,Starter,Manufacturing,Middle East,Bank Transfer,16,171.32,58.56,112.76,65.82,4,7,2,5,1804.17,0
CUST-10318,2022-07-27,Starter,Finance,Middle East,PayPal,22,235.58,114.67,120.91,51.32,3,6,1,5,2660.05,0
CUST-10319,2023-02-04,Starter,Healthcare,North America,PayPal,16,202.64,63.9,138.74,68.47,3,9,3,7,2219.77,0
CUST-10320,2022-02-12,Professional,Manufacturing,Asia Pacific,Bank Transfer,28,1412.95,496.04,916.91,64.89,2,13,16,5,25673.47,0
CUST-10321,2021-03-21,Enterprise,Manufacturing,North America,Credit Card,38,5137.2,2112.75,3024.45,58.87,2,12,107,8,114928.96,0
CUST-10322,2021-11-02,Professional,Logistics,Latin America,PayPal,31,1818.14,748.0,1070.14,58.86,0,11,11,10,33174.42,0
CUST-10323,2021-11-29,Growth,Retail,Middle East,Invoice,30,585.27,237.77,347.5,59.37,2,6,8,9,10424.97,0
CUST-10324,2022-09-06,Professional,Manufacturing,Asia Pacific,PayPal,21,1742.42,711.01,1031.41,59.19,1,21,39,6,21659.6,0
CUST-10325,2023-05-04,Starter,Retail,Asia Pacific,Credit Card,13,188.03,83.8,104.23,55.43,2,11,1,9,1354.99,0
CUST-10326,2022-04-12,Starter,Manufacturing,Latin America,Invoice,26,237.38,100.78,136.6,57.54,2,9,2,9,3551.6,0
CUST-10327,2021-10-30,Enterprise,Healthcare,Middle East,PayPal,31,4863.46,1889.21,2974.25,61.16,1,10,151,6,92201.65,0
CUST-10328,2022-01-26,Growth,Technology,Middle East,Credit Card,28,724.3,228.42,495.88,68.46,0,4,4,2,13884.74,1
CUST-10329,2022-02-22,Professional,Finance,Europe,PayPal,27,1288.37,395.77,892.6,69.28,2,12,21,6,24100.22,0
CUST-10330,2023-11-29,Enterprise,Logistics,North America,Bank Transfer,6,4350.37,2128.86,2221.51,51.06,0,16,129,5,13329.07,0
CUST-10331,2022-10-05,Professional,Education,Latin America,PayPal,20,1746.26,721.58,1024.68,58.68,0,15,36,10,20493.61,0
CUST-10332,2022-06-26,Enterprise,Manufacturing,Asia Pacific,Invoice,23,4637.97,1599.47,3038.5,65.51,0,14,102,8,69885.56,0
CUST-10333,2022-04-06,Growth,Healthcare,Asia Pacific,Invoice,26,704.98,318.52,386.46,54.82,1,6,14,9,10047.9,0
CUST-10334,2023-09-29,Professional,Logistics,Asia Pacific,Bank Transfer,8,1474.66,666.59,808.07,54.8,1,10,46,8,6464.53,0
CUST-10335,2021-09-07,Professional,Manufacturing,Asia Pacific,Invoice,33,1602.38,498.88,1103.5,68.87,1,14,27,8,36415.54,0
CUST-10336,2022-08-18,Enterprise,Finance,Asia Pacific,Bank Transfer,21,5418.59,1907.16,3511.43,64.8,0,19,157,5,73740.08,1
CUST-10337,2023-09-09,Starter,Retail,Latin America,Invoice,8,196.0,87.73,108.27,55.24,1,7,3,4,866.18,1
CUST-10338,2021-08-12,Professional,Manufacturing,Asia Pacific,Bank Transfer,34,1323.33,655.65,667.68,50.45,0,14,13,10,22701.06,0
CUST-10339,2022-04-22,Growth,Healthcare,North America,Bank Transfer,25,593.44,244.05,349.39,58.88,5,7,13,3,8734.87,1
CUST-10340,2021-10-09,Enterprise,Retail,Latin America,Credit Card,32,5455.29,2348.06,3107.23,56.96,1,15,104,4,99431.41,1
CUST-10341,2022-02-13,Growth,Finance,Latin America,PayPal,27,692.53,210.31,482.22,69.63,2,11,11,6,13020.06,0
CUST-10342,2021-07-03,Professional,Retail,Asia Pacific,Credit Card,35,1689.29,726.54,962.75,56.99,0,16,46,9,33696.31,0
CUST-10343,2023-05-06,Growth,Manufacturing,North America,Bank Transfer,13,654.35,230.15,424.2,64.83,1,6,11,8,5514.64,0
CUST-10344,2022-01-17,Growth,Technology,Latin America,PayPal,28,624.81,262.53,362.28,57.98,4,6,7,10,10143.72,0
CUST-10345,2021-08-08,Professional,Technology,North America,Invoice,34,1753.95,858.01,895.94,51.08,1,13,29,7,30462.1,0
CUST-10346,2021-10-02,Professional,Retail,Latin America,PayPal,32,1426.23,554.05,872.18,61.15,1,22,23,10,27909.69,0
CUST-10347,2022-11-09,Enterprise,Retail,Europe,Credit Card,19,5706.41,1865.51,3840.9,67.31,0,17,85,8,72977.05,0
CUST-10348,2021-01-29,Enterprise,Education,Asia Pacific,Bank Transfer,40,6097.29,2718.1,3379.19,55.42,1,13,126,7,135167.69,0
CUST-10349,2023-04-11,Professional,Manufacturing,Europe,Bank Transfer,13,1453.3,672.96,780.34,53.69,1,13,32,9,10144.44,0
CUST-10350,2022-01-14,Professional,Technology,Latin America,Credit Card,28,1848.35,800.8,1047.55,56.67,1,8,31,9,29331.28,0
CUST-10351,2022-06-19,Enterprise,Retail,Europe,Credit Card,23,5026.45,1589.4,3437.05,68.38,0,9,126,10,79052.1,0
CUST-10352,2022-09-11,Enterprise,Logistics,Asia Pacific,Invoice,20,5137.18,1868.19,3268.99,63.63,3,19,150,6,65379.78,0
CUST-10353,2021-05-08,Starter,Retail,Asia Pacific,Bank Transfer,37,222.68,80.5,142.18,63.85,2,11,2,9,5260.65,0
CUST-10354,2023-10-27,Enterprise,Retail,Europe,PayPal,7,5841.85,1878.79,3963.06,67.84,0,11,129,6,27741.41,0
CUST-10355,2023-01-23,Professional,Education,North America,Invoice,16,1452.88,719.31,733.57,50.49,0,18,48,10,11737.07,0
CUST-10356,2023-07-21,Growth,Healthcare,Latin America,Bank Transfer,10,520.67,204.75,315.92,60.68,3,8,9,5,3159.24,0
CUST-10357,2022-03-24,Professional,Finance,Middle East,PayPal,26,1694.13,821.35,872.78,51.52,1,23,33,9,22692.26,0
CUST-10358,2021-06-09,Starter,Manufacturing,Latin America,Invoice,36,230.17,72.58,157.59,68.47,4,8,3,10,5673.14,0
CUST-10359,2021-11-03,Starter,Technology,Middle East,Bank Transfer,31,182.04,69.72,112.32,61.7,4,7,3,5,3481.92,1
CUST-10360,2021-07-06,Enterprise,Technology,Europe,PayPal,35,4519.81,1456.47,3063.34,67.78,0,11,164,7,107216.85,0
CUST-10361,2021-09-28,Enterprise,Logistics,North America,PayPal,32,4925.18,2088.25,2836.93,57.6,0,14,184,10,90781.91,0
CUST-10362,2022-09-24,Enterprise,Manufacturing,North America,PayPal,20,4366.26,2011.11,2355.15,53.94,1,20,191,6,47103.01,0
CUST-10363,2021-05-30,Enterprise,Retail,North America,Bank Transfer,36,5308.88,1753.47,3555.41,66.97,2,11,138,2,127994.93,1
CUST-10364,2021-05-22,Professional,Education,North America,Credit Card,36,1496.93,509.19,987.74,65.98,1,13,13,10,35558.75,0
CUST-10365,2022-01-04,Enterprise,Technology,Asia Pacific,PayPal,29,5202.64,2571.08,2631.56,50.58,3,23,129,9,76315.17,0
CUST-10366,2023-02-13,Enterprise,Retail,Latin America,PayPal,15,5037.26,1524.18,3513.08,69.74,2,16,188,9,52696.18,0
CUST-10367,2022-01-01,Growth,Education,Asia Pacific,Credit Card,29,576.32,269.18,307.14,53.29,0,7,3,6,8906.93,0
CUST-10368,2021-01-08,Enterprise,Manufacturing,Europe,Bank Transfer,41,5131.27,1763.28,3367.99,65.64,0,12,61,10,138087.46,0
CUST-10369,2023-12-26,Professional,Finance,Middle East,PayPal,5,1553.63,654.11,899.52,57.9,1,12,48,8,4497.62,0
CUST-10370,2021-11-14,Growth,Healthcare,Latin America,Invoice,31,512.58,172.68,339.9,66.31,1,8,5,8,10536.78,0
CUST-10371,2022-05-08,Starter,Technology,Latin America,Credit Card,25,188.59,78.22,110.37,58.52,5,3,4,4,2759.2,1
CUST-10372,2021-04-10,Starter,Manufacturing,North America,PayPal,38,248.32,123.64,124.68,50.21,2,15,3,4,4737.89,1
CUST-10373,2022-03-21,Starter,Finance,Latin America,Bank Transfer,26,244.69,76.12,168.57,68.89,2,1,1,7,4382.85,0
CUST-10374,2022-04-25,Starter,Healthcare,Middle East,Invoice,25,230.12,77.28,152.84,66.42,3,7,4,6,3821.11,0
CUST-10375,2022-05-01,Professional,Manufacturing,Middle East,Invoice,25,1680.41,787.69,892.72,53.13,1,22,20,9,22317.9,0
CUST-10376,2023-04-27,Growth,Education,Middle East,Bank Transfer,13,673.83,310.52,363.31,53.92,5,5,14,9,4722.99,0
CUST-10377,2023-05-25,Starter,Manufacturing,Middle East,Bank Transfer,12,183.58,62.72,120.86,65.84,7,7,1,7,1450.29,0
CUST-10378,2023-05-03,Starter,Retail,Latin America,Invoice,13,222.42,87.77,134.65,60.54,3,7,2,8,1750.47,0
CUST-10379,2022-05-09,Professional,Finance,Europe,PayPal,25,1693.47,756.99,936.48,55.3,0,18,30,9,23412.01,0
CUST-10380,2021-04-29,Professional,Logistics,Europe,PayPal,37,1566.86,687.54,879.32,56.12,0,12,26,6,32534.71,0
CUST-10381,2023-03-07,Enterprise,Manufacturing,Middle East,Bank Transfer,15,4825.4,1535.74,3289.66,68.17,0,15,77,7,49344.9,0
CUST-10382,2023-01-30,Growth,Retail,North America,PayPal,16,649.27,210.58,438.69,67.57,2,7,14,1,7018.98,1
CUST-10383,2021-03-22,Growth,Technology,Asia Pacific,PayPal,38,722.55,226.5,496.05,68.65,5,6,12,5,18849.84,0
CUST-10384,2023-09-09,Growth,Logistics,Middle East,Bank Transfer,8,528.7,229.34,299.36,56.62,0,6,10,5,2394.9,0
CUST-10385,2022-01-25,Professional,Retail,North America,Bank Transfer,28,1450.15,568.03,882.12,60.83,0,13,14,8,24699.38,0
CUST-10386,2022-02-23,Starter,Education,Latin America,Bank Transfer,27,233.44,81.99,151.45,64.88,2,5,2,7,4089.07,0
CUST-10387,2023-02-19,Growth,Manufacturing,Asia Pacific,Invoice,15,725.56,229.82,495.74,68.33,0,8,9,9,7436.14,0
CUST-10388,2023-11-17,Professional,Retail,Asia Pacific,Invoice,6,1456.06,561.51,894.55,61.44,4,10,22,8,5367.3,0
CUST-10389,2022-02-21,Enterprise,Technology,Latin America,Invoice,27,4662.7,1615.37,3047.33,65.36,1,14,108,7,82277.94,0
CUST-10390,2021-10-26,Enterprise,Technology,Middle East,Bank Transfer,31,4262.78,2000.2,2262.58,53.08,3,19,74,0,70139.91,1
CUST-10391,2022-11-07,Enterprise,Retail,Europe,Bank Transfer,19,5564.32,2569.41,2994.91,53.82,1,12,119,6,56903.3,0
